X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
353;233;0.3466078;0.2985077;0.2494415;0.3260483;170.9;0.1926699;False;11/6/2025 11:22:29 PM:646;1762438949646;;
379;238;0.3720345;0.3039884;0.4320457;0.3502667;169.0;0.1725539;False;11/6/2025 11:22:30 PM:838;1762438950838;;
383;238;0.3761055;0.304286;0.4695731;0.3332356;166.8;0.1899604;False;11/6/2025 11:22:30 PM:865;1762438950865;;
386;236;0.3793745;0.3023065;0.4694763;0.2666579;165.6;0.2007408;False;11/6/2025 11:22:30 PM:892;1762438950892;;
390;235;0.3825678;0.300485;0.4700166;0.2671294;164.4;0.2007786;False;11/6/2025 11:22:30 PM:923;1762438950923;;
377;233;0.3704757;0.298694;0.3491665;0.2883579;164.7;0.2151622;False;11/6/2025 11:22:33 PM:218;1762438953218;;
380;234;0.3731351;0.299049;0.3980855;0.3090348;164.1;0.2216871;False;11/6/2025 11:22:33 PM:317;1762438953317;;
383;234;0.3762377;0.2989655;0.4280415;0.2883072;163.4;0.2219812;False;11/6/2025 11:22:33 PM:349;1762438953349;;
384;234;0.3769597;0.2995269;0.406689;0.3256891;163.1;0.2201732;False;11/6/2025 11:22:33 PM:376;1762438953376;;
385;234;0.3777462;0.2997687;0.4108687;0.3186774;162.9;0.2104509;False;11/6/2025 11:22:33 PM:402;1762438953402;;
381;235;0.3736502;0.3013728;0.3562147;0.3171476;165.8;0.2099652;False;11/6/2025 11:22:38 PM:852;1762438958852;;
382;237;0.3747221;0.3038267;0.3889139;0.3474804;167.6;0.2055581;False;11/6/2025 11:22:38 PM:945;1762438958945;;
361;239;0.3542931;0.3064114;0.3044688;0.3403708;171.3;0.2446623;False;11/6/2025 11:22:41 PM:907;1762438961907;;
225;154;0.2206735;0.3934235;0.126613;0.2332738;175.6;0.1298077;True;11/6/2025 11:23:23 PM:934;1762439003934;;
